,river,station_id,name,temperature,dt64,geometry
272,Rhein,CXX334,Iffezheim,9.4,1992-11-28,POINT (8.109691899961788 48.83126839719035)
273,Rhein,CXX334,Iffezheim,9.3,1992-11-29,POINT (8.109691899961788 48.83126839719035)
274,Rhein,CXX334,Iffezheim,9.4,1992-11-30,POINT (8.109691899961788 48.83126839719035)
275,Rhein,CXX334,Iffezheim,9.4,1992-12-01,POINT (8.109691899961788 48.83126839719035)
276,Rhein,CXX334,Iffezheim,9.3,1992-12-02,POINT (8.109691899961788 48.83126839719035)
277,Rhein,CXX334,Iffezheim,9.3,1992-12-03,POINT (8.109691899961788 48.83126839719035)
278,Rhein,CXX334,Iffezheim,9.0,1992-12-04,POINT (8.109691899961788 48.83126839719035)
279,Rhein,CXX334,Iffezheim,8.7,1992-12-05,POINT (8.109691899961788 48.83126839719035)
280,Rhein,CXX334,Iffezheim,8.4,1992-12-06,POINT (8.109691899961788 48.83126839719035)
281,Rhein,CXX334,Iffezheim,8.0,1992-12-07,POINT (8.109691899961788 48.83126839719035)
282,Rhein,CXX334,Iffezheim,7.9,1992-12-08,POINT (8.109691899961788 48.83126839719035)
283,Rhein,CXX334,Iffezheim,7.7,1992-12-09,POINT (8.109691899961788 48.83126839719035)
284,Rhein,CXX334,Iffezheim,7.5,1992-12-10,POINT (8.109691899961788 48.83126839719035)
285,Rhein,CXX334,Iffezheim,7.4,1992-12-11,POINT (8.109691899961788 48.83126839719035)
286,Rhein,CXX334,Iffezheim,7.2,1992-12-12,POINT (8.109691899961788 48.83126839719035)
287,Rhein,CXX334,Iffezheim,7.1,1992-12-13,POINT (8.109691899961788 48.83126839719035)
288,Rhein,CXX334,Iffezheim,7.1,1992-12-14,POINT (8.109691899961788 48.83126839719035)
289,Rhein,CXX334,Iffezheim,6.9,1992-12-15,POINT (8.109691899961788 48.83126839719035)
290,Rhein,CXX334,Iffezheim,6.6,1992-12-16,POINT (8.109691899961788 48.83126839719035)
291,Rhein,CXX334,Iffezheim,6.5,1992-12-17,POINT (8.109691899961788 48.83126839719035)
292,Rhein,CXX334,Iffezheim,6.5,1992-12-18,POINT (8.109691899961788 48.83126839719035)
293,Rhein,CXX334,Iffezheim,6.5,1992-12-19,POINT (8.109691899961788 48.83126839719035)
294,Rhein,CXX334,Iffezheim,6.6,1992-12-20,POINT (8.109691899961788 48.83126839719035)
295,Rhein,CXX334,Iffezheim,6.9,1992-12-21,POINT (8.109691899961788 48.83126839719035)
296,Rhein,CXX334,Iffezheim,7.1,1992-12-22,POINT (8.109691899961788 48.83126839719035)
297,Rhein,CXX334,Iffezheim,7.3,1992-12-23,POINT (8.109691899961788 48.83126839719035)
298,Rhein,CXX334,Iffezheim,7.4,1992-12-24,POINT (8.109691899961788 48.83126839719035)
299,Rhein,CXX334,Iffezheim,7.1,1992-12-25,POINT (8.109691899961788 48.83126839719035)
300,Rhein,CXX334,Iffezheim,6.7,1992-12-26,POINT (8.109691899961788 48.83126839719035)
301,Rhein,CXX334,Iffezheim,6.2,1992-12-27,POINT (8.109691899961788 48.83126839719035)
302,Rhein,CXX334,Iffezheim,5.5,1992-12-28,POINT (8.109691899961788 48.83126839719035)
303,Rhein,CXX334,Iffezheim,4.8,1992-12-29,POINT (8.109691899961788 48.83126839719035)
304,Rhein,CXX334,Iffezheim,4.6,1992-12-30,POINT (8.109691899961788 48.83126839719035)
305,Rhein,CXX334,Iffezheim,4.4,1992-12-31,POINT (8.109691899961788 48.83126839719035)
306,Rhein,CXX334,Iffezheim,4.1,1993-01-01,POINT (8.109691899961788 48.83126839719035)
307,Rhein,CXX334,Iffezheim,3.5,1993-01-02,POINT (8.109691899961788 48.83126839719035)
308,Rhein,CXX334,Iffezheim,2.7,1993-01-03,POINT (8.109691899961788 48.83126839719035)
309,Rhein,CXX334,Iffezheim,2.4,1993-01-04,POINT (8.109691899961788 48.83126839719035)
310,Rhein,CXX334,Iffezheim,2.6,1993-01-05,POINT (8.109691899961788 48.83126839719035)
311,Rhein,CXX334,Iffezheim,3.0,1993-01-06,POINT (8.109691899961788 48.83126839719035)
312,Rhein,CXX334,Iffezheim,3.6,1993-01-07,POINT (8.109691899961788 48.83126839719035)
313,Rhein,CXX334,Iffezheim,4.1,1993-01-08,POINT (8.109691899961788 48.83126839719035)
314,Rhein,CXX334,Iffezheim,4.5,1993-01-09,POINT (8.109691899961788 48.83126839719035)
315,Rhein,CXX334,Iffezheim,5.0,1993-01-10,POINT (8.109691899961788 48.83126839719035)
316,Rhein,CXX334,Iffezheim,5.8,1993-01-11,POINT (8.109691899961788 48.83126839719035)
317,Rhein,CXX334,Iffezheim,6.7,1993-01-12,POINT (8.109691899961788 48.83126839719035)
318,Rhein,CXX334,Iffezheim,7.1,1993-01-13,POINT (8.109691899961788 48.83126839719035)
319,Rhein,CXX334,Iffezheim,7.3,1993-01-14,POINT (8.109691899961788 48.83126839719035)
320,Rhein,CXX334,Iffezheim,7.2,1993-01-15,POINT (8.109691899961788 48.83126839719035)
321,Rhein,CXX334,Iffezheim,7.4,1993-01-16,POINT (8.109691899961788 48.83126839719035)
322,Rhein,CXX334,Iffezheim,7.6,1993-01-17,POINT (8.109691899961788 48.83126839719035)
323,Rhein,CXX334,Iffezheim,7.4,1993-01-18,POINT (8.109691899961788 48.83126839719035)
324,Rhein,CXX334,Iffezheim,7.1,1993-01-19,POINT (8.109691899961788 48.83126839719035)
325,Rhein,CXX334,Iffezheim,7.2,1993-01-20,POINT (8.109691899961788 48.83126839719035)
326,Rhein,CXX334,Iffezheim,7.2,1993-01-21,POINT (8.109691899961788 48.83126839719035)
327,Rhein,CXX334,Iffezheim,7.5,1993-01-22,POINT (8.109691899961788 48.83126839719035)
328,Rhein,CXX334,Iffezheim,7.7,1993-01-23,POINT (8.109691899961788 48.83126839719035)
329,Rhein,CXX334,Iffezheim,7.9,1993-01-24,POINT (8.109691899961788 48.83126839719035)
330,Rhein,CXX334,Iffezheim,8.0,1993-01-25,POINT (8.109691899961788 48.83126839719035)
331,Rhein,CXX334,Iffezheim,7.6,1993-01-26,POINT (8.109691899961788 48.83126839719035)
332,Rhein,CXX334,Iffezheim,7.1,1993-01-27,POINT (8.109691899961788 48.83126839719035)
333,Rhein,CXX334,Iffezheim,7.1,1993-01-28,POINT (8.109691899961788 48.83126839719035)
334,Rhein,CXX334,Iffezheim,7.2,1993-01-29,POINT (8.109691899961788 48.83126839719035)
335,Rhein,CXX334,Iffezheim,7.2,1993-01-30,POINT (8.109691899961788 48.83126839719035)
336,Rhein,CXX334,Iffezheim,6.8,1993-01-31,POINT (8.109691899961788 48.83126839719035)
337,Rhein,CXX334,Iffezheim,6.4,1993-02-01,POINT (8.109691899961788 48.83126839719035)
338,Rhein,CXX334,Iffezheim,6.3,1993-02-02,POINT (8.109691899961788 48.83126839719035)
339,Rhein,CXX334,Iffezheim,6.3,1993-02-03,POINT (8.109691899961788 48.83126839719035)
340,Rhein,CXX334,Iffezheim,6.1,1993-02-04,POINT (8.109691899961788 48.83126839719035)
341,Rhein,CXX334,Iffezheim,6.1,1993-02-05,POINT (8.109691899961788 48.83126839719035)
342,Rhein,CXX334,Iffezheim,5.9,1993-02-06,POINT (8.109691899961788 48.83126839719035)
343,Rhein,CXX334,Iffezheim,5.9,1993-02-07,POINT (8.109691899961788 48.83126839719035)
344,Rhein,CXX334,Iffezheim,5.8,1993-02-08,POINT (8.109691899961788 48.83126839719035)
345,Rhein,CXX334,Iffezheim,5.7,1993-02-09,POINT (8.109691899961788 48.83126839719035)
346,Rhein,CXX334,Iffezheim,5.9,1993-02-11,POINT (8.109691899961788 48.83126839719035)
347,Rhein,CXX334,Iffezheim,6.1,1993-02-12,POINT (8.109691899961788 48.83126839719035)
348,Rhein,CXX334,Iffezheim,6.2,1993-02-13,POINT (8.109691899961788 48.83126839719035)
349,Rhein,CXX334,Iffezheim,6.2,1993-02-14,POINT (8.109691899961788 48.83126839719035)
350,Rhein,CXX334,Iffezheim,6.1,1993-02-15,POINT (8.109691899961788 48.83126839719035)
351,Rhein,CXX334,Iffezheim,6.1,1993-02-16,POINT (8.109691899961788 48.83126839719035)
352,Rhein,CXX334,Iffezheim,5.9,1993-02-17,POINT (8.109691899961788 48.83126839719035)
353,Rhein,CXX334,Iffezheim,6.0,1993-02-18,POINT (8.109691899961788 48.83126839719035)
354,Rhein,CXX334,Iffezheim,6.2,1993-02-19,POINT (8.109691899961788 48.83126839719035)
355,Rhein,CXX334,Iffezheim,6.3,1993-02-20,POINT (8.109691899961788 48.83126839719035)
356,Rhein,CXX334,Iffezheim,6.3,1993-02-21,POINT (8.109691899961788 48.83126839719035)
357,Rhein,CXX334,Iffezheim,6.2,1993-02-22,POINT (8.109691899961788 48.83126839719035)
358,Rhein,CXX334,Iffezheim,6.0,1993-02-23,POINT (8.109691899961788 48.83126839719035)
359,Rhein,CXX334,Iffezheim,5.6,1993-02-24,POINT (8.109691899961788 48.83126839719035)
360,Rhein,CXX334,Iffezheim,5.4,1993-02-25,POINT (8.109691899961788 48.83126839719035)
361,Rhein,CXX334,Iffezheim,5.3,1993-02-26,POINT (8.109691899961788 48.83126839719035)
362,Rhein,CXX334,Iffezheim,5.4,1993-02-27,POINT (8.109691899961788 48.83126839719035)
363,Rhein,CXX334,Iffezheim,5.5,1993-02-28,POINT (8.109691899961788 48.83126839719035)
364,Rhein,CXX334,Iffezheim,5.3,1993-03-01,POINT (8.109691899961788 48.83126839719035)
365,Rhein,CXX334,Iffezheim,5.0,1993-03-02,POINT (8.109691899961788 48.83126839719035)
366,Rhein,CXX334,Iffezheim,4.8,1993-03-03,POINT (8.109691899961788 48.83126839719035)
367,Rhein,CXX334,Iffezheim,4.7,1993-03-04,POINT (8.109691899961788 48.83126839719035)
368,Rhein,CXX334,Iffezheim,4.7,1993-03-05,POINT (8.109691899961788 48.83126839719035)
369,Rhein,CXX334,Iffezheim,4.7,1993-03-06,POINT (8.109691899961788 48.83126839719035)
370,Rhein,CXX334,Iffezheim,5.1,1993-03-07,POINT (8.109691899961788 48.83126839719035)
371,Rhein,CXX334,Iffezheim,5.5,1993-03-08,POINT (8.109691899961788 48.83126839719035)
372,Rhein,CXX334,Iffezheim,5.6,1993-03-09,POINT (8.109691899961788 48.83126839719035)
373,Rhein,CXX334,Iffezheim,6.0,1993-03-10,POINT (8.109691899961788 48.83126839719035)
374,Rhein,CXX334,Iffezheim,6.6,1993-03-11,POINT (8.109691899961788 48.83126839719035)
375,Rhein,CXX334,Iffezheim,7.0,1993-03-12,POINT (8.109691899961788 48.83126839719035)
376,Rhein,CXX334,Iffezheim,7.4,1993-03-13,POINT (8.109691899961788 48.83126839719035)
377,Rhein,CXX334,Iffezheim,7.9,1993-03-14,POINT (8.109691899961788 48.83126839719035)
378,Rhein,CXX334,Iffezheim,8.1,1993-03-15,POINT (8.109691899961788 48.83126839719035)
379,Rhein,CXX334,Iffezheim,8.1,1993-03-16,POINT (8.109691899961788 48.83126839719035)
380,Rhein,CXX334,Iffezheim,8.7,1993-03-17,POINT (8.109691899961788 48.83126839719035)
381,Rhein,CXX334,Iffezheim,9.2,1993-03-18,POINT (8.109691899961788 48.83126839719035)
382,Rhein,CXX334,Iffezheim,9.7,1993-03-19,POINT (8.109691899961788 48.83126839719035)
383,Rhein,CXX334,Iffezheim,10.0,1993-03-20,POINT (8.109691899961788 48.83126839719035)
384,Rhein,CXX334,Iffezheim,10.3,1993-03-21,POINT (8.109691899961788 48.83126839719035)
385,Rhein,CXX334,Iffezheim,10.5,1993-03-22,POINT (8.109691899961788 48.83126839719035)
386,Rhein,CXX334,Iffezheim,10.7,1993-03-23,POINT (8.109691899961788 48.83126839719035)
387,Rhein,CXX334,Iffezheim,10.7,1993-03-24,POINT (8.109691899961788 48.83126839719035)
388,Rhein,CXX334,Iffezheim,10.5,1993-03-25,POINT (8.109691899961788 48.83126839719035)
389,Rhein,CXX334,Iffezheim,10.2,1993-03-26,POINT (8.109691899961788 48.83126839719035)
390,Rhein,CXX334,Iffezheim,9.8,1993-03-27,POINT (8.109691899961788 48.83126839719035)
391,Rhein,CXX334,Iffezheim,9.3,1993-03-28,POINT (8.109691899961788 48.83126839719035)
392,Rhein,CXX334,Iffezheim,9.1,1993-03-29,POINT (8.109691899961788 48.83126839719035)
393,Rhein,CXX334,Iffezheim,8.9,1993-03-30,POINT (8.109691899961788 48.83126839719035)
394,Rhein,CXX334,Iffezheim,9.1,1993-03-31,POINT (8.109691899961788 48.83126839719035)
395,Rhein,CXX334,Iffezheim,9.4,1993-04-01,POINT (8.109691899961788 48.83126839719035)
396,Rhein,CXX334,Iffezheim,9.6,1993-04-02,POINT (8.109691899961788 48.83126839719035)
397,Rhein,CXX334,Iffezheim,9.6,1993-04-03,POINT (8.109691899961788 48.83126839719035)
398,Rhein,CXX334,Iffezheim,9.5,1993-04-04,POINT (8.109691899961788 48.83126839719035)
399,Rhein,CXX334,Iffezheim,9.5,1993-04-05,POINT (8.109691899961788 48.83126839719035)
400,Rhein,CXX334,Iffezheim,9.7,1993-04-06,POINT (8.109691899961788 48.83126839719035)
401,Rhein,CXX334,Iffezheim,9.9,1993-04-07,POINT (8.109691899961788 48.83126839719035)
402,Rhein,CXX334,Iffezheim,9.9,1993-04-08,POINT (8.109691899961788 48.83126839719035)
403,Rhein,CXX334,Iffezheim,9.8,1993-04-09,POINT (8.109691899961788 48.83126839719035)
404,Rhein,CXX334,Iffezheim,10.2,1993-04-10,POINT (8.109691899961788 48.83126839719035)
405,Rhein,CXX334,Iffezheim,10.3,1993-04-11,POINT (8.109691899961788 48.83126839719035)
406,Rhein,CXX334,Iffezheim,10.1,1993-04-12,POINT (8.109691899961788 48.83126839719035)
407,Rhein,CXX334,Iffezheim,10.1,1993-04-13,POINT (8.109691899961788 48.83126839719035)
408,Rhein,CXX334,Iffezheim,10.3,1993-04-14,POINT (8.109691899961788 48.83126839719035)
409,Rhein,CXX334,Iffezheim,10.6,1993-04-15,POINT (8.109691899961788 48.83126839719035)
410,Rhein,CXX334,Iffezheim,10.7,1993-04-16,POINT (8.109691899961788 48.83126839719035)
411,Rhein,CXX334,Iffezheim,11.0,1993-04-17,POINT (8.109691899961788 48.83126839719035)
412,Rhein,CXX334,Iffezheim,11.1,1993-04-18,POINT (8.109691899961788 48.83126839719035)
413,Rhein,CXX334,Iffezheim,11.4,1993-04-19,POINT (8.109691899961788 48.83126839719035)
414,Rhein,CXX334,Iffezheim,11.6,1993-04-20,POINT (8.109691899961788 48.83126839719035)
415,Rhein,CXX334,Iffezheim,12.1,1993-04-21,POINT (8.109691899961788 48.83126839719035)
416,Rhein,CXX334,Iffezheim,12.6,1993-04-22,POINT (8.109691899961788 48.83126839719035)
417,Rhein,CXX334,Iffezheim,13.1,1993-04-23,POINT (8.109691899961788 48.83126839719035)
418,Rhein,CXX334,Iffezheim,13.6,1993-04-24,POINT (8.109691899961788 48.83126839719035)
419,Rhein,CXX334,Iffezheim,14.0,1993-04-25,POINT (8.109691899961788 48.83126839719035)
420,Rhein,CXX334,Iffezheim,14.4,1993-04-26,POINT (8.109691899961788 48.83126839719035)
421,Rhein,CXX334,Iffezheim,15.0,1993-04-27,POINT (8.109691899961788 48.83126839719035)
422,Rhein,CXX334,Iffezheim,15.4,1993-04-28,POINT (8.109691899961788 48.83126839719035)
423,Rhein,CXX334,Iffezheim,15.6,1993-04-29,POINT (8.109691899961788 48.83126839719035)
424,Rhein,CXX334,Iffezheim,15.8,1993-04-30,POINT (8.109691899961788 48.83126839719035)
425,Rhein,CXX334,Iffezheim,16.0,1993-05-03,POINT (8.109691899961788 48.83126839719035)
426,Rhein,CXX334,Iffezheim,15.8,1993-05-04,POINT (8.109691899961788 48.83126839719035)
427,Rhein,CXX334,Iffezheim,15.2,1993-05-05,POINT (8.109691899961788 48.83126839719035)
428,Rhein,CXX334,Iffezheim,14.4,1993-05-06,POINT (8.109691899961788 48.83126839719035)
429,Rhein,CXX334,Iffezheim,14.0,1993-05-07,POINT (8.109691899961788 48.83126839719035)
430,Rhein,CXX334,Iffezheim,14.2,1993-05-08,POINT (8.109691899961788 48.83126839719035)
431,Rhein,CXX334,Iffezheim,14.6,1993-05-09,POINT (8.109691899961788 48.83126839719035)
432,Rhein,CXX334,Iffezheim,15.2,1993-05-10,POINT (8.109691899961788 48.83126839719035)
433,Rhein,CXX334,Iffezheim,15.7,1993-05-11,POINT (8.109691899961788 48.83126839719035)
434,Rhein,CXX334,Iffezheim,15.9,1993-05-12,POINT (8.109691899961788 48.83126839719035)
435,Rhein,CXX334,Iffezheim,16.4,1993-05-13,POINT (8.109691899961788 48.83126839719035)
436,Rhein,CXX334,Iffezheim,16.5,1993-05-14,POINT (8.109691899961788 48.83126839719035)
437,Rhein,CXX334,Iffezheim,16.5,1993-05-15,POINT (8.109691899961788 48.83126839719035)
438,Rhein,CXX334,Iffezheim,16.7,1993-05-16,POINT (8.109691899961788 48.83126839719035)
439,Rhein,CXX334,Iffezheim,17.0,1993-05-17,POINT (8.109691899961788 48.83126839719035)
440,Rhein,CXX334,Iffezheim,17.3,1993-05-18,POINT (8.109691899961788 48.83126839719035)
441,Rhein,CXX334,Iffezheim,17.5,1993-05-19,POINT (8.109691899961788 48.83126839719035)
442,Rhein,CXX334,Iffezheim,18.0,1993-05-24,POINT (8.109691899961788 48.83126839719035)
443,Rhein,CXX334,Iffezheim,18.0,1993-05-25,POINT (8.109691899961788 48.83126839719035)
444,Rhein,CXX334,Iffezheim,17.8,1993-05-26,POINT (8.109691899961788 48.83126839719035)
445,Rhein,CXX334,Iffezheim,18.5,1993-05-27,POINT (8.109691899961788 48.83126839719035)
446,Rhein,CXX334,Iffezheim,18.9,1993-05-28,POINT (8.109691899961788 48.83126839719035)
447,Rhein,CXX334,Iffezheim,19.0,1993-05-29,POINT (8.109691899961788 48.83126839719035)
448,Rhein,CXX334,Iffezheim,19.2,1993-05-30,POINT (8.109691899961788 48.83126839719035)
449,Rhein,CXX334,Iffezheim,18.9,1993-05-31,POINT (8.109691899961788 48.83126839719035)
450,Rhein,CXX334,Iffezheim,18.4,1993-06-01,POINT (8.109691899961788 48.83126839719035)
451,Rhein,CXX334,Iffezheim,18.3,1993-06-02,POINT (8.109691899961788 48.83126839719035)
452,Rhein,CXX334,Iffezheim,18.4,1993-06-03,POINT (8.109691899961788 48.83126839719035)
453,Rhein,CXX334,Iffezheim,18.2,1993-06-04,POINT (8.109691899961788 48.83126839719035)
454,Rhein,CXX334,Iffezheim,18.3,1993-06-05,POINT (8.109691899961788 48.83126839719035)
455,Rhein,CXX334,Iffezheim,19.2,1993-06-06,POINT (8.109691899961788 48.83126839719035)
456,Rhein,CXX334,Iffezheim,19.2,1993-06-07,POINT (8.109691899961788 48.83126839719035)
457,Rhein,CXX334,Iffezheim,19.6,1993-06-08,POINT (8.109691899961788 48.83126839719035)
458,Rhein,CXX334,Iffezheim,20.4,1993-06-09,POINT (8.109691899961788 48.83126839719035)
459,Rhein,CXX334,Iffezheim,20.9,1993-06-10,POINT (8.109691899961788 48.83126839719035)
460,Rhein,CXX334,Iffezheim,21.2,1993-06-11,POINT (8.109691899961788 48.83126839719035)
461,Rhein,CXX334,Iffezheim,20.7,1993-06-12,POINT (8.109691899961788 48.83126839719035)
462,Rhein,CXX334,Iffezheim,20.0,1993-06-13,POINT (8.109691899961788 48.83126839719035)
463,Rhein,CXX334,Iffezheim,19.3,1993-06-14,POINT (8.109691899961788 48.83126839719035)
464,Rhein,CXX334,Iffezheim,18.5,1993-06-15,POINT (8.109691899961788 48.83126839719035)
465,Rhein,CXX334,Iffezheim,18.1,1993-06-16,POINT (8.109691899961788 48.83126839719035)
466,Rhein,CXX334,Iffezheim,18.1,1993-06-17,POINT (8.109691899961788 48.83126839719035)
467,Rhein,CXX334,Iffezheim,18.3,1993-06-18,POINT (8.109691899961788 48.83126839719035)
468,Rhein,CXX334,Iffezheim,19.2,1993-06-19,POINT (8.109691899961788 48.83126839719035)
469,Rhein,CXX334,Iffezheim,19.9,1993-06-20,POINT (8.109691899961788 48.83126839719035)
470,Rhein,CXX334,Iffezheim,19.6,1993-06-21,POINT (8.109691899961788 48.83126839719035)
471,Rhein,CXX334,Iffezheim,19.6,1993-06-22,POINT (8.109691899961788 48.83126839719035)
472,Rhein,CXX334,Iffezheim,20.0,1993-06-23,POINT (8.109691899961788 48.83126839719035)
473,Rhein,CXX334,Iffezheim,19.8,1993-06-24,POINT (8.109691899961788 48.83126839719035)
474,Rhein,CXX334,Iffezheim,19.6,1993-06-25,POINT (8.109691899961788 48.83126839719035)
475,Rhein,CXX334,Iffezheim,19.4,1993-06-26,POINT (8.109691899961788 48.83126839719035)
476,Rhein,CXX334,Iffezheim,19.1,1993-06-27,POINT (8.109691899961788 48.83126839719035)
477,Rhein,CXX334,Iffezheim,19.3,1993-06-28,POINT (8.109691899961788 48.83126839719035)
478,Rhein,CXX334,Iffezheim,19.3,1993-06-29,POINT (8.109691899961788 48.83126839719035)
479,Rhein,CXX334,Iffezheim,19.9,1993-06-30,POINT (8.109691899961788 48.83126839719035)
480,Rhein,CXX334,Iffezheim,20.7,1993-07-01,POINT (8.109691899961788 48.83126839719035)
481,Rhein,CXX334,Iffezheim,21.2,1993-07-02,POINT (8.109691899961788 48.83126839719035)
482,Rhein,CXX334,Iffezheim,21.5,1993-07-03,POINT (8.109691899961788 48.83126839719035)
483,Rhein,CXX334,Iffezheim,21.7,1993-07-04,POINT (8.109691899961788 48.83126839719035)
484,Rhein,CXX334,Iffezheim,22.2,1993-07-05,POINT (8.109691899961788 48.83126839719035)
485,Rhein,CXX334,Iffezheim,22.1,1993-07-06,POINT (8.109691899961788 48.83126839719035)
486,Rhein,CXX334,Iffezheim,21.4,1993-07-07,POINT (8.109691899961788 48.83126839719035)
487,Rhein,CXX334,Iffezheim,21.3,1993-07-08,POINT (8.109691899961788 48.83126839719035)
488,Rhein,CXX334,Iffezheim,20.8,1993-07-09,POINT (8.109691899961788 48.83126839719035)
489,Rhein,CXX334,Iffezheim,20.4,1993-07-10,POINT (8.109691899961788 48.83126839719035)
490,Rhein,CXX334,Iffezheim,20.5,1993-07-11,POINT (8.109691899961788 48.83126839719035)
491,Rhein,CXX334,Iffezheim,20.0,1993-07-12,POINT (8.109691899961788 48.83126839719035)
492,Rhein,CXX334,Iffezheim,18.6,1993-07-13,POINT (8.109691899961788 48.83126839719035)
493,Rhein,CXX334,Iffezheim,17.3,1993-07-14,POINT (8.109691899961788 48.83126839719035)
494,Rhein,CXX334,Iffezheim,17.1,1993-07-15,POINT (8.109691899961788 48.83126839719035)
495,Rhein,CXX334,Iffezheim,17.7,1993-07-16,POINT (8.109691899961788 48.83126839719035)
496,Rhein,CXX334,Iffezheim,18.8,1993-07-17,POINT (8.109691899961788 48.83126839719035)
497,Rhein,CXX334,Iffezheim,19.6,1993-07-18,POINT (8.109691899961788 48.83126839719035)
498,Rhein,CXX334,Iffezheim,19.8,1993-07-19,POINT (8.109691899961788 48.83126839719035)
499,Rhein,CXX334,Iffezheim,19.3,1993-07-21,POINT (8.109691899961788 48.83126839719035)
500,Rhein,CXX334,Iffezheim,19.0,1993-07-22,POINT (8.109691899961788 48.83126839719035)
501,Rhein,CXX334,Iffezheim,19.0,1993-07-23,POINT (8.109691899961788 48.83126839719035)
502,Rhein,CXX334,Iffezheim,19.1,1993-07-24,POINT (8.109691899961788 48.83126839719035)
503,Rhein,CXX334,Iffezheim,19.4,1993-07-25,POINT (8.109691899961788 48.83126839719035)
504,Rhein,CXX334,Iffezheim,19.4,1993-07-26,POINT (8.109691899961788 48.83126839719035)
505,Rhein,CXX334,Iffezheim,19.3,1993-07-27,POINT (8.109691899961788 48.83126839719035)
506,Rhein,CXX334,Iffezheim,19.2,1993-07-28,POINT (8.109691899961788 48.83126839719035)
507,Rhein,CXX334,Iffezheim,19.1,1993-07-29,POINT (8.109691899961788 48.83126839719035)
508,Rhein,CXX334,Iffezheim,19.9,1993-07-30,POINT (8.109691899961788 48.83126839719035)
509,Rhein,CXX334,Iffezheim,20.4,1993-07-31,POINT (8.109691899961788 48.83126839719035)
510,Rhein,CXX334,Iffezheim,21.2,1993-08-02,POINT (8.109691899961788 48.83126839719035)
511,Rhein,CXX334,Iffezheim,21.1,1993-08-03,POINT (8.109691899961788 48.83126839719035)
512,Rhein,CXX334,Iffezheim,20.8,1993-08-04,POINT (8.109691899961788 48.83126839719035)
513,Rhein,CXX334,Iffezheim,21.4,1993-08-05,POINT (8.109691899961788 48.83126839719035)
514,Rhein,CXX334,Iffezheim,21.7,1993-08-06,POINT (8.109691899961788 48.83126839719035)
515,Rhein,CXX334,Iffezheim,21.8,1993-08-07,POINT (8.109691899961788 48.83126839719035)
516,Rhein,CXX334,Iffezheim,21.7,1993-08-08,POINT (8.109691899961788 48.83126839719035)
517,Rhein,CXX334,Iffezheim,21.6,1993-08-09,POINT (8.109691899961788 48.83126839719035)
518,Rhein,CXX334,Iffezheim,21.3,1993-08-10,POINT (8.109691899961788 48.83126839719035)
519,Rhein,CXX334,Iffezheim,21.2,1993-08-11,POINT (8.109691899961788 48.83126839719035)
520,Rhein,CXX334,Iffezheim,21.2,1993-08-12,POINT (8.109691899961788 48.83126839719035)
