station_no;time;mean(cm)
2783721000100;2023-06-24T00:00:00.000+01:00;12.91
2783721000100;2023-06-25T00:00:00.000+01:00;12.48
2783721000100;2023-06-26T00:00:00.000+01:00;12.30
2783721000100;2023-06-27T00:00:00.000+01:00;12.26
2783721000100;2023-06-28T00:00:00.000+01:00;12.24
2783721000100;2023-06-29T00:00:00.000+01:00;12.20
2783721000100;2023-06-30T00:00:00.000+01:00;12.23
2783721000100;2023-07-01T00:00:00.000+01:00;12.28
2783721000100;2023-07-02T00:00:00.000+01:00;12.31
2783721000100;2023-07-03T00:00:00.000+01:00;12.23
2783721000100;2023-07-04T00:00:00.000+01:00;12.13
2783721000100;2023-07-05T00:00:00.000+01:00;12.03
2783721000100;2023-07-06T00:00:00.000+01:00;12.13
2783721000100;2023-07-07T00:00:00.000+01:00;12.17
2783721000100;2023-07-08T00:00:00.000+01:00;12.14
2783721000100;2023-07-09T00:00:00.000+01:00;12.15
2783721000100;2023-07-10T00:00:00.000+01:00;12.28
2783721000100;2023-07-11T00:00:00.000+01:00;12.67
2783721000100;2023-07-12T00:00:00.000+01:00;12.75
2783721000100;2023-07-13T00:00:00.000+01:00;12.74
2783721000100;2023-07-14T00:00:00.000+01:00;12.80
2783721000100;2023-07-15T00:00:00.000+01:00;12.78
2783721000100;2023-07-16T00:00:00.000+01:00;12.72
2783721000100;2023-07-17T00:00:00.000+01:00;12.68
2783721000100;2023-07-18T00:00:00.000+01:00;12.70
2783721000100;2023-07-19T00:00:00.000+01:00;12.67
2783721000100;2023-07-20T00:00:00.000+01:00;12.62
2783721000100;2023-07-21T00:00:00.000+01:00;12.62
2783721000100;2023-07-22T00:00:00.000+01:00;12.71
2783721000100;2023-07-23T00:00:00.000+01:00;12.63
2783721000100;2023-07-24T00:00:00.000+01:00;12.63
2783721000100;2023-07-25T00:00:00.000+01:00;12.50
2783721000100;2023-07-26T00:00:00.000+01:00;12.60
2783721000100;2023-07-27T00:00:00.000+01:00;12.59
2783721000100;2023-07-28T00:00:00.000+01:00;12.44
2783721000100;2023-07-29T00:00:00.000+01:00;12.49
2783721000100;2023-07-30T00:00:00.000+01:00;12.65
2783721000100;2023-07-31T00:00:00.000+01:00;12.87
2783721000100;2023-08-01T00:00:00.000+01:00;12.75
2783721000100;2023-08-02T00:00:00.000+01:00;12.69
2783721000100;2023-08-03T00:00:00.000+01:00;12.71
2783721000100;2023-08-04T00:00:00.000+01:00;12.70
2783721000100;2023-08-05T00:00:00.000+01:00;12.73
2783721000100;2023-08-06T00:00:00.000+01:00;12.65
2783721000100;2023-08-07T00:00:00.000+01:00;12.52
2783721000100;2023-08-08T00:00:00.000+01:00;12.53
2783721000100;2023-08-09T00:00:00.000+01:00;12.35
2783721000100;2023-08-10T00:00:00.000+01:00;12.09
2783721000100;2023-08-11T00:00:00.000+01:00;12.00
2783721000100;2023-08-12T00:00:00.000+01:00;12.08
2783721000100;2023-08-13T00:00:00.000+01:00;12.15
2783721000100;2023-08-14T00:00:00.000+01:00;12.23
2783721000100;2023-08-15T00:00:00.000+01:00;
2783721000100;2023-08-16T00:00:00.000+01:00;
2783721000100;2023-08-17T00:00:00.000+01:00;
2783721000100;2023-08-18T00:00:00.000+01:00;
2783721000100;2023-08-19T00:00:00.000+01:00;
2783721000100;2023-08-20T00:00:00.000+01:00;
2783721000100;2023-08-21T00:00:00.000+01:00;
2783721000100;2023-08-22T00:00:00.000+01:00;
2783721000100;2023-08-23T00:00:00.000+01:00;
2783721000100;2023-08-24T00:00:00.000+01:00;12.68
2783721000100;2023-08-25T00:00:00.000+01:00;12.63
2783721000100;2023-08-26T00:00:00.000+01:00;12.65
2783721000100;2023-08-27T00:00:00.000+01:00;12.72
2783721000100;2023-08-28T00:00:00.000+01:00;12.65
2783721000100;2023-08-29T00:00:00.000+01:00;12.45
2783721000100;2023-08-30T00:00:00.000+01:00;12.28
2783721000100;2023-08-31T00:00:00.000+01:00;12.11
2783721000100;2023-09-01T00:00:00.000+01:00;12.17
2783721000100;2023-09-02T00:00:00.000+01:00;12.11
2783721000100;2023-09-03T00:00:00.000+01:00;12.09
2783721000100;2023-09-04T00:00:00.000+01:00;12.04
2783721000100;2023-09-05T00:00:00.000+01:00;12.01
2783721000100;2023-09-06T00:00:00.000+01:00;12.03
2783721000100;2023-09-07T00:00:00.000+01:00;12.08
2783721000100;2023-09-08T00:00:00.000+01:00;12.12
2783721000100;2023-09-09T00:00:00.000+01:00;12.16
2783721000100;2023-09-10T00:00:00.000+01:00;12.20
2783721000100;2023-09-11T00:00:00.000+01:00;12.23
2783721000100;2023-09-12T00:00:00.000+01:00;12.30
2783721000100;2023-09-13T00:00:00.000+01:00;12.34
2783721000100;2023-09-14T00:00:00.000+01:00;12.75
2783721000100;2023-09-15T00:00:00.000+01:00;12.75
2783721000100;2023-09-16T00:00:00.000+01:00;12.49
2783721000100;2023-09-17T00:00:00.000+01:00;12.40
2783721000100;2023-09-18T00:00:00.000+01:00;12.45
2783721000100;2023-09-19T00:00:00.000+01:00;12.50
2783721000100;2023-09-20T00:00:00.000+01:00;12.53
2783721000100;2023-09-21T00:00:00.000+01:00;12.45
2783721000100;2023-09-22T00:00:00.000+01:00;12.36
2783721000100;2023-09-23T00:00:00.000+01:00;12.39
2783721000100;2023-09-24T00:00:00.000+01:00;12.24
2783721000100;2023-09-25T00:00:00.000+01:00;12.05
2783721000100;2023-09-26T00:00:00.000+01:00;11.87
2783721000100;2023-09-27T00:00:00.000+01:00;11.75
2783721000100;2023-09-28T00:00:00.000+01:00;11.71
2783721000100;2023-09-29T00:00:00.000+01:00;11.74
2783721000100;2023-09-30T00:00:00.000+01:00;11.77
2783721000100;2023-10-01T00:00:00.000+01:00;11.85
2783721000100;2023-10-02T00:00:00.000+01:00;11.83
2783721000100;2023-10-03T00:00:00.000+01:00;11.85
2783721000100;2023-10-04T00:00:00.000+01:00;11.86
2783721000100;2023-10-05T00:00:00.000+01:00;11.90
2783721000100;2023-10-06T00:00:00.000+01:00;11.82
2783721000100;2023-10-07T00:00:00.000+01:00;11.74
2783721000100;2023-10-08T00:00:00.000+01:00;11.69
2783721000100;2023-10-09T00:00:00.000+01:00;11.70
2783721000100;2023-10-10T00:00:00.000+01:00;11.74
2783721000100;2023-10-11T00:00:00.000+01:00;11.75
2783721000100;2023-10-12T00:00:00.000+01:00;11.81
2783721000100;2023-10-13T00:00:00.000+01:00;11.89
2783721000100;2023-10-14T00:00:00.000+01:00;11.97
2783721000100;2023-10-15T00:00:00.000+01:00;11.99
2783721000100;2023-10-16T00:00:00.000+01:00;11.87
2783721000100;2023-10-17T00:00:00.000+01:00;11.47
2783721000100;2023-10-18T00:00:00.000+01:00;11.13
2783721000100;2023-10-19T00:00:00.000+01:00;10.86
2783721000100;2023-10-20T00:00:00.000+01:00;10.69
2783721000100;2023-10-21T00:00:00.000+01:00;10.78
2783721000100;2023-10-22T00:00:00.000+01:00;10.87
2783721000100;2023-10-23T00:00:00.000+01:00;10.90
2783721000100;2023-10-24T00:00:00.000+01:00;10.85
2783721000100;2023-10-25T00:00:00.000+01:00;10.80
2783721000100;2023-10-26T00:00:00.000+01:00;10.75
2783721000100;2023-10-27T00:00:00.000+01:00;10.64
2783721000100;2023-10-28T00:00:00.000+01:00;10.60
2783721000100;2023-10-29T00:00:00.000+01:00;10.61
2783721000100;2023-10-30T00:00:00.000+01:00;10.61
2783721000100;2023-10-31T00:00:00.000+01:00;10.63
2783721000100;2023-11-01T00:00:00.000+01:00;10.70
2783721000100;2023-11-02T00:00:00.000+01:00;10.65
2783721000100;2023-11-03T00:00:00.000+01:00;10.58
2783721000100;2023-11-04T00:00:00.000+01:00;10.46
2783721000100;2023-11-05T00:00:00.000+01:00;10.28
2783721000100;2023-11-06T00:00:00.000+01:00;10.18
2783721000100;2023-11-07T00:00:00.000+01:00;10.11
2783721000100;2023-11-08T00:00:00.000+01:00;10.10
2783721000100;2023-11-09T00:00:00.000+01:00;10.06
2783721000100;2023-11-10T00:00:00.000+01:00;10.00
2783721000100;2023-11-11T00:00:00.000+01:00;9.90
2783721000100;2023-11-12T00:00:00.000+01:00;9.78
2783721000100;2023-11-13T00:00:00.000+01:00;9.69
2783721000100;2023-11-14T00:00:00.000+01:00;9.59
2783721000100;2023-11-15T00:00:00.000+01:00;9.63
2783721000100;2023-11-16T00:00:00.000+01:00;9.80
2783721000100;2023-11-17T00:00:00.000+01:00;9.82
2783721000100;2023-11-18T00:00:00.000+01:00;9.80
2783721000100;2023-11-19T00:00:00.000+01:00;9.70
2783721000100;2023-11-20T00:00:00.000+01:00;9.62
2783721000100;2023-11-21T00:00:00.000+01:00;9.69
2783721000100;2023-11-22T00:00:00.000+01:00;9.70
2783721000100;2023-11-23T00:00:00.000+01:00;9.65
2783721000100;2023-11-24T00:00:00.000+01:00;9.52
2783721000100;2023-11-25T00:00:00.000+01:00;9.49
2783721000100;2023-11-26T00:00:00.000+01:00;9.39
2783721000100;2023-11-27T00:00:00.000+01:00;9.23
2783721000100;2023-11-28T00:00:00.000+01:00;9.18
2783721000100;2023-11-29T00:00:00.000+01:00;9.21
2783721000100;2023-11-30T00:00:00.000+01:00;9.16
2783721000100;2023-12-01T00:00:00.000+01:00;9.07
2783721000100;2023-12-02T00:00:00.000+01:00;8.98
2783721000100;2023-12-03T00:00:00.000+01:00;8.91
2783721000100;2023-12-04T00:00:00.000+01:00;8.81
2783721000100;2023-12-05T00:00:00.000+01:00;8.77
2783721000100;2023-12-06T00:00:00.000+01:00;8.70
2783721000100;2023-12-07T00:00:00.000+01:00;8.70
2783721000100;2023-12-08T00:00:00.000+01:00;8.70
2783721000100;2023-12-09T00:00:00.000+01:00;8.70
2783721000100;2023-12-10T00:00:00.000+01:00;8.70
2783721000100;2023-12-11T00:00:00.000+01:00;8.79
2783721000100;2023-12-12T00:00:00.000+01:00;8.86
2783721000100;2023-12-13T00:00:00.000+01:00;8.99
2783721000100;2023-12-14T00:00:00.000+01:00;9.03
2783721000100;2023-12-15T00:00:00.000+01:00;9.10
2783721000100;2023-12-16T00:00:00.000+01:00;9.10
2783721000100;2023-12-17T00:00:00.000+01:00;9.10
2783721000100;2023-12-18T00:00:00.000+01:00;9.10
2783721000100;2023-12-19T00:00:00.000+01:00;9.07
2783721000100;2023-12-20T00:00:00.000+01:00;8.92
2783721000100;2023-12-21T00:00:00.000+01:00;8.90
2783721000100;2023-12-22T00:00:00.000+01:00;8.95
2783721000100;2023-12-23T00:00:00.000+01:00;8.89
2783721000100;2023-12-24T00:00:00.000+01:00;9.09
2783721000100;2023-12-25T00:00:00.000+01:00;9.20
2783721000100;2023-12-26T00:00:00.000+01:00;9.23
2783721000100;2023-12-27T00:00:00.000+01:00;9.30
2783721000100;2023-12-28T00:00:00.000+01:00;9.30
2783721000100;2023-12-29T00:00:00.000+01:00;9.26
2783721000100;2023-12-30T00:00:00.000+01:00;9.20
2783721000100;2023-12-31T00:00:00.000+01:00;9.20
2783721000100;2024-01-01T00:00:00.000+01:00;9.20
2783721000100;2024-01-02T00:00:00.000+01:00;9.17
2783721000100;2024-01-03T00:00:00.000+01:00;9.10
2783721000100;2024-01-04T00:00:00.000+01:00;9.12
2783721000100;2024-01-05T00:00:00.000+01:00;9.18
2783721000100;2024-01-06T00:00:00.000+01:00;9.20
2783721000100;2024-01-07T00:00:00.000+01:00;9.11
2783721000100;2024-01-08T00:00:00.000+01:00;9.05
2783721000100;2024-01-09T00:00:00.000+01:00;8.96
2783721000100;2024-01-10T00:00:00.000+01:00;8.82
2783721000100;2024-01-11T00:00:00.000+01:00;8.70
2783721000100;2024-01-12T00:00:00.000+01:00;8.65
2783721000100;2024-01-13T00:00:00.000+01:00;8.60
2783721000100;2024-01-14T00:00:00.000+01:00;8.60
2783721000100;2024-01-15T00:00:00.000+01:00;8.60
2783721000100;2024-01-16T00:00:00.000+01:00;8.57
2783721000100;2024-01-17T00:00:00.000+01:00;8.50
2783721000100;2024-01-18T00:00:00.000+01:00;8.43
2783721000100;2024-01-19T00:00:00.000+01:00;8.33
2783721000100;2024-01-20T00:00:00.000+01:00;8.28
2783721000100;2024-01-21T00:00:00.000+01:00;8.21
2783721000100;2024-01-22T00:00:00.000+01:00;8.18
2783721000100;2024-01-23T00:00:00.000+01:00;8.24
2783721000100;2024-01-24T00:00:00.000+01:00;8.40
2783721000100;2024-01-25T00:00:00.000+01:00;8.46
2783721000100;2024-01-26T00:00:00.000+01:00;8.56
2783721000100;2024-01-27T00:00:00.000+01:00;8.57
2783721000100;2024-01-28T00:00:00.000+01:00;8.60
2783721000100;2024-01-29T00:00:00.000+01:00;8.52
2783721000100;2024-01-30T00:00:00.000+01:00;8.50
2783721000100;2024-01-31T00:00:00.000+01:00;8.50
2783721000100;2024-02-01T00:00:00.000+01:00;8.52
2783721000100;2024-02-02T00:00:00.000+01:00;8.58
2783721000100;2024-02-03T00:00:00.000+01:00;8.60
2783721000100;2024-02-04T00:00:00.000+01:00;8.60
2783721000100;2024-02-05T00:00:00.000+01:00;8.72
2783721000100;2024-02-06T00:00:00.000+01:00;8.82
2783721000100;2024-02-07T00:00:00.000+01:00;8.74
2783721000100;2024-02-08T00:00:00.000+01:00;8.79
2783721000100;2024-02-09T00:00:00.000+01:00;8.75
2783721000100;2024-02-10T00:00:00.000+01:00;8.80
2783721000100;2024-02-11T00:00:00.000+01:00;8.87
2783721000100;2024-02-12T00:00:00.000+01:00;8.90
2783721000100;2024-02-13T00:00:00.000+01:00;8.89
2783721000100;2024-02-14T00:00:00.000+01:00;8.90
2783721000100;2024-02-15T00:00:00.000+01:00;8.87
2783721000100;2024-02-16T00:00:00.000+01:00;8.90
2783721000100;2024-02-17T00:00:00.000+01:00;8.94
2783721000100;2024-02-18T00:00:00.000+01:00;8.99
2783721000100;2024-02-19T00:00:00.000+01:00;8.95
2783721000100;2024-02-20T00:00:00.000+01:00;8.96
2783721000100;2024-02-21T00:00:00.000+01:00;8.99
2783721000100;2024-02-22T00:00:00.000+01:00;8.99
2783721000100;2024-02-23T00:00:00.000+01:00;8.95
2783721000100;2024-02-24T00:00:00.000+01:00;8.95
2783721000100;2024-02-25T00:00:00.000+01:00;8.90
2783721000100;2024-02-26T00:00:00.000+01:00;8.83
2783721000100;2024-02-27T00:00:00.000+01:00;8.80
2783721000100;2024-02-28T00:00:00.000+01:00;8.78
2783721000100;2024-02-29T00:00:00.000+01:00;8.74
2783721000100;2024-03-01T00:00:00.000+01:00;8.70
2783721000100;2024-03-02T00:00:00.000+01:00;8.72
2783721000100;2024-03-03T00:00:00.000+01:00;8.73
2783721000100;2024-03-04T00:00:00.000+01:00;8.78
2783721000100;2024-03-05T00:00:00.000+01:00;8.81
2783721000100;2024-03-06T00:00:00.000+01:00;8.83
2783721000100;
2783310000100;2022-03-08T00:00:00.000+01:00;8.88
2783310000100;2022-03-09T00:00:00.000+01:00;9.07
2783310000100;2022-03-10T00:00:00.000+01:00;9.25
2783310000100;2022-03-11T00:00:00.000+01:00;9.29
2783310000100;2022-03-12T00:00:00.000+01:00;9.30
2783310000100;2022-03-13T00:00:00.000+01:00;9.37
2783310000100;2022-03-14T00:00:00.000+01:00;9.56
2783310000100;2022-03-15T00:00:00.000+01:00;9.64
2783310000100;2022-03-16T00:00:00.000+01:00;9.74
2783310000100;2022-03-17T00:00:00.000+01:00;9.92
2783310000100;2022-03-18T00:00:00.000+01:00;9.75
2783310000100;2022-03-19T00:00:00.000+01:00;9.78
2783310000100;2022-03-20T00:00:00.000+01:00;9.53
2783310000100;2022-03-21T00:00:00.000+01:00;10.03
2783310000100;2022-03-22T00:00:00.000+01:00;10.35
2783310000100;2022-03-23T00:00:00.000+01:00;10.30
2783310000100;2022-03-24T00:00:00.000+01:00;10.34
2783310000100;2022-03-25T00:00:00.000+01:00;10.35
2783310000100;2022-03-26T00:00:00.000+01:00;10.38
2783310000100;2022-03-27T00:00:00.000+01:00;10.57
2783310000100;2022-03-28T00:00:00.000+01:00;10.68
2783310000100;2022-03-29T00:00:00.000+01:00;10.70
2783310000100;2022-03-30T00:00:00.000+01:00;10.51
2783310000100;2022-03-31T00:00:00.000+01:00;10.21
2783310000100;2022-04-01T00:00:00.000+01:00;9.66
2783310000100;2022-04-02T00:00:00.000+01:00;9.49
2783310000100;2022-04-03T00:00:00.000+01:00;9.35
2783310000100;2022-04-04T00:00:00.000+01:00;9.38
2783310000100;2022-04-05T00:00:00.000+01:00;9.73
2783310000100;2022-04-06T00:00:00.000+01:00;9.88
2783310000100;2022-04-07T00:00:00.000+01:00;9.88
2783310000100;2022-04-08T00:00:00.000+01:00;9.67
2783310000100;2022-04-09T00:00:00.000+01:00;9.57
2783310000100;2022-04-10T00:00:00.000+01:00;9.40
2783310000100;2022-04-11T00:00:00.000+01:00;9.79
2783310000100;2022-04-12T00:00:00.000+01:00;10.41
2783310000100;2022-04-13T00:00:00.000+01:00;10.97
2783310000100;2022-04-14T00:00:00.000+01:00;11.22
2783310000100;2022-04-15T00:00:00.000+01:00;10.83
2783310000100;2022-04-16T00:00:00.000+01:00;10.59
2783310000100;2022-04-17T00:00:00.000+01:00;10.46
2783310000100;2022-04-18T00:00:00.000+01:00;10.55
2783310000100;2022-04-19T00:00:00.000+01:00;10.68
2783310000100;2022-04-20T00:00:00.000+01:00;10.89
2783310000100;2022-04-21T00:00:00.000+01:00;10.87
2783310000100;2022-04-22T00:00:00.000+01:00;11.03
2783310000100;2022-04-23T00:00:00.000+01:00;11.28
2783310000100;2022-04-24T00:00:00.000+01:00;11.06
2783310000100;2022-04-25T00:00:00.000+01:00;10.82
2783310000100;2022-04-26T00:00:00.000+01:00;10.90
2783310000100;2022-04-27T00:00:00.000+01:00;11.05
2783310000100;2022-04-28T00:00:00.000+01:00;11.17
2783310000100;2022-04-29T00:00:00.000+01:00;11.16
2783310000100;2022-04-30T00:00:00.000+01:00;11.03
2783310000100;2022-05-01T00:00:00.000+01:00;10.83
2783310000100;2022-05-02T00:00:00.000+01:00;11.00
2783310000100;2022-05-03T00:00:00.000+01:00;11.44
2783310000100;2022-05-04T00:00:00.000+01:00;11.52
2783310000100;2022-05-05T00:00:00.000+01:00;11.55
2783310000100;2022-05-06T00:00:00.000+01:00;11.61
2783310000100;2022-05-07T00:00:00.000+01:00;11.74
2783310000100;2022-05-08T00:00:00.000+01:00;11.58
2783310000100;2022-05-09T00:00:00.000+01:00;11.68
2783310000100;2022-05-10T00:00:00.000+01:00;12.11
2783310000100;2022-05-11T00:00:00.000+01:00;12.45
2783310000100;2022-05-12T00:00:00.000+01:00;12.55
2783310000100;2022-05-13T00:00:00.000+01:00;12.16
2783310000100;2022-05-14T00:00:00.000+01:00;12.06
2783310000100;2022-05-15T00:00:00.000+01:00;11.98
2783310000100;2022-05-16T00:00:00.000+01:00;12.09
2783310000100;2022-05-17T00:00:00.000+01:00;12.33
2783310000100;2022-05-18T00:00:00.000+01:00;12.63
2783310000100;2022-05-19T00:00:00.000+01:00;12.96
2783310000100;2022-05-20T00:00:00.000+01:00;13.10
2783310000100;2022-05-21T00:00:00.000+01:00;12.80
2783310000100;2022-05-22T00:00:00.000+01:00;12.24
2783310000100;2022-05-23T00:00:00.000+01:00;12.53
2783310000100;2022-05-24T00:00:00.000+01:00;12.80
2783310000100;2022-05-25T00:00:00.000+01:00;12.60
2783310000100;2022-05-26T00:00:00.000+01:00;12.43
2783310000100;2022-05-27T00:00:00.000+01:00;12.28
2783310000100;2022-05-28T00:00:00.000+01:00;11.89
2783310000100;2022-05-29T00:00:00.000+01:00;11.55
2783310000100;2022-05-30T00:00:00.000+01:00;11.53
2783310000100;2022-05-31T00:00:00.000+01:00;11.89
2783310000100;2022-06-01T00:00:00.000+01:00;12.25
2783310000100;2022-06-02T00:00:00.000+01:00;12.26
2783310000100;2022-06-03T00:00:00.000+01:00;12.50
2783310000100;2022-06-04T00:00:00.000+01:00;12.74
2783310000100;2022-06-05T00:00:00.000+01:00;12.38
2783310000100;2022-06-06T00:00:00.000+01:00;12.44
2783310000100;2022-06-07T00:00:00.000+01:00;12.51
2783310000100;2022-06-08T00:00:00.000+01:00;12.83
2783310000100;2022-06-09T00:00:00.000+01:00;12.93
2783310000100;2022-06-10T00:00:00.000+01:00;12.97
2783310000100;2022-06-11T00:00:00.000+01:00;13.16
2783310000100;2022-06-12T00:00:00.000+01:00;12.93
2783310000100;2022-06-13T00:00:00.000+01:00;12.92
2783310000100;2022-06-14T00:00:00.000+01:00;12.83
2783310000100;2022-06-15T00:00:00.000+01:00;13.13
2783310000100;2022-06-16T00:00:00.000+01:00;13.22
2783310000100;2022-06-17T00:00:00.000+01:00;13.00
2783310000100;2022-06-18T00:00:00.000+01:00;13.41
2783310000100;2022-06-19T00:00:00.000+01:00;13.42
2783310000100;2022-06-20T00:00:00.000+01:00;13.30
2783310000100;2022-06-21T00:00:00.000+01:00;13.14
2783310000100;2022-06-22T00:00:00.000+01:00;13.44
2783310000100;2022-06-23T00:00:00.000+01:00;13.76
2783310000100;2022-06-24T00:00:00.000+01:00;13.86
2783310000100;2022-06-25T00:00:00.000+01:00;13.65
2783310000100;2022-06-26T00:00:00.000+01:00;13.18
2783310000100;2022-06-27T00:00:00.000+01:00;13.66
2783310000100;2022-06-28T00:00:00.000+01:00;13.60
2783310000100;2022-06-29T00:00:00.000+01:00;13.64
2783310000100;2022-06-30T00:00:00.000+01:00;13.98
2783310000100;2022-07-01T00:00:00.000+01:00;13.85
2783310000100;2022-07-02T00:00:00.000+01:00;13.43
2783310000100;2022-07-03T00:00:00.000+01:00;13.36
2783310000100;2022-07-04T00:00:00.000+01:00;13.47
2783310000100;2022-07-05T00:00:00.000+01:00;13.62
2783310000100;2022-07-06T00:00:00.000+01:00;13.42
2783310000100;2022-07-07T00:00:00.000+01:00;13.44
2783310000100;2022-07-08T00:00:00.000+01:00;13.42
2783310000100;2022-07-09T00:00:00.000+01:00;13.37
2783310000100;2022-07-10T00:00:00.000+01:00;12.77
2783310000100;2022-07-11T00:00:00.000+01:00;12.82
2783310000100;2022-07-12T00:00:00.000+01:00;13.43
2783310000100;2022-07-13T00:00:00.000+01:00;14.03
2783310000100;2022-07-14T00:00:00.000+01:00;14.08
2783310000100;2022-07-15T00:00:00.000+01:00;13.60
2783310000100;2022-07-16T00:00:00.000+01:00;13.34
2783310000100;2022-07-17T00:00:00.000+01:00;12.95
2783310000100;2022-07-18T00:00:00.000+01:00;13.45
2783310000100;2022-07-19T00:00:00.000+01:00;14.16
2783310000100;2022-07-20T00:00:00.000+01:00;14.52
2783310000100;2022-07-21T00:00:00.000+01:00;15.55
2783310000100;2022-07-22T00:00:00.000+01:00;13.99
2783310000100;2022-07-23T00:00:00.000+01:00;13.56
2783310000100;2022-07-24T00:00:00.000+01:00;13.38
2783310000100;2022-07-25T00:00:00.000+01:00;13.78
2783310000100;2022-07-26T00:00:00.000+01:00;14.04
2783310000100;2022-07-27T00:00:00.000+01:00;13.70
2783310000100;2022-07-28T00:00:00.000+01:00;13.62
2783310000100;2022-07-29T00:00:00.000+01:00;13.78
2783310000100;2022-07-30T00:00:00.000+01:00;13.73
2783310000100;2022-07-31T00:00:00.000+01:00;13.28
2783310000100;2022-08-01T00:00:00.000+01:00;13.89
2783310000100;2022-08-02T00:00:00.000+01:00;13.96
2783310000100;2022-08-03T00:00:00.000+01:00;14.23
2783310000100;2022-08-04T00:00:00.000+01:00;14.58
2783310000100;2022-08-05T00:00:00.000+01:00;14.38
2783310000100;2022-08-06T00:00:00.000+01:00;13.30
2783310000100;2022-08-07T00:00:00.000+01:00;12.90
2783310000100;2022-08-08T00:00:00.000+01:00;13.26
2783310000100;2022-08-09T00:00:00.000+01:00;13.90
2783310000100;2022-08-10T00:00:00.000+01:00;14.08
2783310000100;2022-08-11T00:00:00.000+01:00;14.20
2783310000100;2022-08-12T00:00:00.000+01:00;14.22
2783310000100;2022-08-13T00:00:00.000+01:00;13.93
2783310000100;2022-08-14T00:00:00.000+01:00;13.76
2783310000100;2022-08-15T00:00:00.000+01:00;13.83
2783310000100;2022-08-16T00:00:00.000+01:00;14.30
2783310000100;2022-08-17T00:00:00.000+01:00;14.18
2783310000100;2022-08-18T00:00:00.000+01:00;14.00
2783310000100;2022-08-19T00:00:00.000+01:00;13.83
2783310000100;2022-08-20T00:00:00.000+01:00;
2783310000100;2022-08-21T00:00:00.000+01:00;
2783310000100;2022-08-22T00:00:00.000+01:00;
2783310000100;2022-08-23T00:00:00.000+01:00;
2783310000100;2022-08-24T00:00:00.000+01:00;
2783310000100;2022-08-25T00:00:00.000+01:00;
2783310000100;2022-08-26T00:00:00.000+01:00;14.60
2783310000100;2022-08-27T00:00:00.000+01:00;13.75
2783310000100;2022-08-28T00:00:00.000+01:00;13.09
2783310000100;2022-08-29T00:00:00.000+01:00;12.97
2783310000100;2022-08-30T00:00:00.000+01:00;13.63
2783310000100;2022-08-31T00:00:00.000+01:00;13.73
2783310000100;2022-09-01T00:00:00.000+01:00;13.64
2783310000100;2022-09-02T00:00:00.000+01:00;13.67
