,identifier,station_code,station_name,parameter,date,value,river,lat,lon,unit,country_code,country,interval,utc_offset,med_frq
84,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-11-12 17:00:00+00:00,5082.39775,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
85,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-11-18 17:00:00+00:00,4403.777749999999,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
86,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-11-26 17:00:00+00:00,3605.1585,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
87,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-12-07 17:00:00+00:00,3138.2692500000003,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
88,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2014-12-21 17:00:00+00:00,2261.513,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
89,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-06-12 17:00:00+00:00,1500.832,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
90,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-06-26 17:00:00+00:00,178.75,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
91,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-07-04 17:00:00+00:00,699.2425000000001,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
92,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-07-12 17:00:00+00:00,3809.5,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
93,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-07-22 17:00:00+00:00,7326.017249999999,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
94,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-08-01 17:00:00+00:00,9486.63475,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
95,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-08-11 17:00:00+00:00,9410.5255,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
96,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-08-17 17:00:00+00:00,8411.50575,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
97,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-08-25 17:00:00+00:00,8291.08325,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
98,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-09-03 17:00:00+00:00,6989.250749999999,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
99,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-09-12 17:00:00+00:00,2616.396,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
100,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-09-18 17:00:00+00:00,762.86225,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
101,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-10-02 17:00:00+00:00,5841.337750000001,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
102,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-10-19 17:00:00+00:00,9019.97725,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
103,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-11-04 17:00:00+00:00,7918.72675,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
104,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-11-16 17:00:00+00:00,6752.008000000001,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
105,Discharge.Measured DSMP@KH_020102_[Prek Kdam],020102,Prek Kdam,Discharge,2018-12-04 17:00:00+00:00,5344.80975,Tonlesap,11.8111696243286,104.806777954102,m^3/s,KH,Cambodia,Unknown,7,9 days
